
>>> Condition Data >>>

    27575291 of 30036600000 molecules passed the conditions (0.09 percent).
  - 1901:   100.0000 percent of the time (13653 hits)
  - 1902:   100.0000 percent of the time (13653 hits)
  - 1903:   100.0000 percent of the time (13653 hits)
  - 1904:   100.0000 percent of the time (13653 hits)
  - 1905:   100.0000 percent of the time (13653 hits)
  - 1906:   100.0000 percent of the time (13653 hits)
  - 1907:   100.0000 percent of the time (13653 hits)
  - 1908:   100.0000 percent of the time (13653 hits)
  - 1909:   100.0000 percent of the time (13653 hits)
  - 1910:   100.0000 percent of the time (13653 hits)
  - 1911:   100.0000 percent of the time (13653 hits)
  - 1912:    99.7803 percent of the time (13623 hits)
  - 1913:   100.0000 percent of the time (13653 hits)
  - 1914:   100.0000 percent of the time (13653 hits)
  - 1915:   100.0000 percent of the time (13653 hits)
  - 1916:   100.0000 percent of the time (13653 hits)
  - 1917:   100.0000 percent of the time (13653 hits)
  - 1918:   100.0000 percent of the time (13653 hits)
  - 1919:   100.0000 percent of the time (13653 hits)
  - 1920:   100.0000 percent of the time (13653 hits)
  - 1921:   100.0000 percent of the time (13653 hits)
  - 1922:   100.0000 percent of the time (13653 hits)
  - 1923:   100.0000 percent of the time (13653 hits)
  - 1924:   100.0000 percent of the time (13653 hits)
  - 1925:     5.2443 percent of the time (716 hits)
  - 1926:    99.9854 percent of the time (13651 hits)
  - 1927:   100.0000 percent of the time (13653 hits)
  - 1928:   100.0000 percent of the time (13653 hits)
  - 1929:   100.0000 percent of the time (13653 hits)
  - 1930:   100.0000 percent of the time (13653 hits)
  - 1931:   100.0000 percent of the time (13653 hits)
  - 1932:    99.2602 percent of the time (13552 hits)
  - 1933:    38.0136 percent of the time (5190 hits)
  - 1934:   100.0000 percent of the time (13653 hits)
  - 1935:   100.0000 percent of the time (13653 hits)
  - 1936:    75.2435 percent of the time (10273 hits)
  - 1937:   100.0000 percent of the time (13653 hits)
  - 1938:   100.0000 percent of the time (13653 hits)
  - 1939:    58.8882 percent of the time (8040 hits)
  - 1940:   100.0000 percent of the time (13653 hits)
  - 1941:   100.0000 percent of the time (13653 hits)
  - 1942:   100.0000 percent of the time (13653 hits)
  - 1943:   100.0000 percent of the time (13653 hits)
  - 1944:    99.9927 percent of the time (13652 hits)
  - 1945:    99.5752 percent of the time (13595 hits)
  - 1946:   100.0000 percent of the time (13653 hits)
  - 1947:   100.0000 percent of the time (13653 hits)
  - 1949:    78.7592 percent of the time (10753 hits)
  - 1950:   100.0000 percent of the time (13653 hits)
  - 1951:   100.0000 percent of the time (13653 hits)
  - 1952:   100.0000 percent of the time (13653 hits)
  - 1953:   100.0000 percent of the time (13653 hits)
  - 1955:   100.0000 percent of the time (13653 hits)
  - 1956:   100.0000 percent of the time (13653 hits)
  - 1957:    99.8169 percent of the time (13628 hits)
  - 1958:    83.2198 percent of the time (11362 hits)
  - 1959:   100.0000 percent of the time (13653 hits)
  - 1960:   100.0000 percent of the time (13653 hits)
  - 1961:   100.0000 percent of the time (13653 hits)
  - 1962:    70.3142 percent of the time (9600 hits)
  - 1964:    89.5920 percent of the time (12232 hits)
  - 1965:   100.0000 percent of the time (13653 hits)
  - 1966:    99.9780 percent of the time (13650 hits)
  - 1967:    99.9634 percent of the time (13648 hits)
  - 1968:   100.0000 percent of the time (13653 hits)
  - 1969:   100.0000 percent of the time (13653 hits)
  - 1970:   100.0000 percent of the time (13653 hits)
  - 1971:   100.0000 percent of the time (13653 hits)
  - 1972:   100.0000 percent of the time (13653 hits)
  - 1973:    99.9927 percent of the time (13652 hits)
  - 1974:   100.0000 percent of the time (13653 hits)
  - 1975:   100.0000 percent of the time (13653 hits)
  - 1976:   100.0000 percent of the time (13653 hits)
  - 1977:   100.0000 percent of the time (13653 hits)
  - 1978:   100.0000 percent of the time (13653 hits)
  - 1979:   100.0000 percent of the time (13653 hits)
  - 1980:    99.9927 percent of the time (13652 hits)
  - 1981:   100.0000 percent of the time (13653 hits)
  - 1982:   100.0000 percent of the time (13653 hits)
  - 1983:   100.0000 percent of the time (13653 hits)
  - 1984:   100.0000 percent of the time (13653 hits)
  - 1985:   100.0000 percent of the time (13653 hits)
  - 1986:   100.0000 percent of the time (13653 hits)
  - 1987:   100.0000 percent of the time (13653 hits)
  - 1988:    39.8301 percent of the time (5438 hits)
  - 1989:    54.8671 percent of the time (7491 hits)
  - 1990:    99.9927 percent of the time (13652 hits)
  - 1991:   100.0000 percent of the time (13653 hits)
  - 1992:   100.0000 percent of the time (13653 hits)
  - 1993:   100.0000 percent of the time (13653 hits)
  - 1994:   100.0000 percent of the time (13653 hits)
  - 1995:   100.0000 percent of the time (13653 hits)
  - 1996:    99.9927 percent of the time (13652 hits)
  - 1997:   100.0000 percent of the time (13653 hits)
  - 1998:   100.0000 percent of the time (13653 hits)
  - 1999:   100.0000 percent of the time (13653 hits)
  - 2000:    99.9927 percent of the time (13652 hits)
  - 2001:   100.0000 percent of the time (13653 hits)
  - 2002:   100.0000 percent of the time (13653 hits)
  - 2003:   100.0000 percent of the time (13653 hits)
  - 2004:   100.0000 percent of the time (13653 hits)
  - 2005:    96.8359 percent of the time (13221 hits)
  - 2006:    11.0086 percent of the time (1503 hits)
  - 2007:    99.9561 percent of the time (13647 hits)
  - 2008:    33.2747 percent of the time (4543 hits)
  - 2009:    99.9854 percent of the time (13651 hits)
  - 2010:    50.2673 percent of the time (6863 hits)
  - 2011:     3.2227 percent of the time (440 hits)
  - 2012:   100.0000 percent of the time (13653 hits)
  - 2013:   100.0000 percent of the time (13653 hits)
  - 2014:    11.4334 percent of the time (1561 hits)
  - 2015:    99.9854 percent of the time (13651 hits)
  - 2016:   100.0000 percent of the time (13653 hits)
  - 2017:   100.0000 percent of the time (13653 hits)
  - 2018:   100.0000 percent of the time (13653 hits)
  - 2019:    98.7182 percent of the time (13478 hits)
  - 2020:    45.9313 percent of the time (6271 hits)
  - 2021:     0.0146 percent of the time (2 hits)
  - 2022:    98.5937 percent of the time (13461 hits)
  - 2024:     1.3916 percent of the time (190 hits)
  - 2025:    99.5166 percent of the time (13587 hits)
  - 2026:    99.9121 percent of the time (13641 hits)
  - 2027:    99.9927 percent of the time (13652 hits)
  - 2028:   100.0000 percent of the time (13653 hits)
  - 2029:   100.0000 percent of the time (13653 hits)
  - 2031:   100.0000 percent of the time (13653 hits)
  - 2032:    88.5959 percent of the time (12096 hits)
  - 2033:    99.9854 percent of the time (13651 hits)
  - 2034:   100.0000 percent of the time (13653 hits)
  - 2035:    99.9854 percent of the time (13651 hits)
  - 2036:   100.0000 percent of the time (13653 hits)
  - 2038:    13.9823 percent of the time (1909 hits)
  - 2039:    99.9561 percent of the time (13647 hits)
  - 2040:   100.0000 percent of the time (13653 hits)
  - 2041:   100.0000 percent of the time (13653 hits)
  - 2042:    66.4616 percent of the time (9074 hits)
  - 2043:   100.0000 percent of the time (13653 hits)
  - 2044:    99.9927 percent of the time (13652 hits)
  - 2045:    99.9927 percent of the time (13652 hits)
  - 2046:   100.0000 percent of the time (13653 hits)
  - 2047:   100.0000 percent of the time (13653 hits)
  - 2048:    99.9707 percent of the time (13649 hits)
  - 2049:   100.0000 percent of the time (13653 hits)
  - 2050:   100.0000 percent of the time (13653 hits)
  - 2051:    99.9854 percent of the time (13651 hits)
  - 2052:    99.9707 percent of the time (13649 hits)
  - 2053:    95.5468 percent of the time (13045 hits)
  - 2054:    99.7363 percent of the time (13617 hits)
  - 2055:   100.0000 percent of the time (13653 hits)
  - 2056:   100.0000 percent of the time (13653 hits)
  - 2057:   100.0000 percent of the time (13653 hits)
  - 2058:   100.0000 percent of the time (13653 hits)
  - 2059:   100.0000 percent of the time (13653 hits)
  - 2060:   100.0000 percent of the time (13653 hits)
  - 2061:    99.9927 percent of the time (13652 hits)
  - 2062:    99.9927 percent of the time (13652 hits)
  - 2063:   100.0000 percent of the time (13653 hits)
  - 2064:    98.1250 percent of the time (13397 hits)
  - 2065:   100.0000 percent of the time (13653 hits)
  - 2066:   100.0000 percent of the time (13653 hits)
  - 2067:   100.0000 percent of the time (13653 hits)
  - 2068:   100.0000 percent of the time (13653 hits)
  - 2069:   100.0000 percent of the time (13653 hits)
  - 2070:   100.0000 percent of the time (13653 hits)
  - 2071:   100.0000 percent of the time (13653 hits)
  - 2072:   100.0000 percent of the time (13653 hits)
  - 2073:   100.0000 percent of the time (13653 hits)
  - 2074:    99.7217 percent of the time (13615 hits)
  - 2075:    99.9927 percent of the time (13652 hits)
  - 2076:   100.0000 percent of the time (13653 hits)
  - 2077:    99.9927 percent of the time (13652 hits)
  - 2078:    98.7256 percent of the time (13479 hits)
  - 2079:   100.0000 percent of the time (13653 hits)
  - 2080:   100.0000 percent of the time (13653 hits)
  - 2081:   100.0000 percent of the time (13653 hits)
  - 2082:    99.9927 percent of the time (13652 hits)
  - 2083:   100.0000 percent of the time (13653 hits)
  - 2084:   100.0000 percent of the time (13653 hits)
  - 2085:    99.9854 percent of the time (13651 hits)
  - 2086:    99.9927 percent of the time (13652 hits)
  - 2087:    62.5797 percent of the time (8544 hits)
  - 2088:    99.9634 percent of the time (13648 hits)
  - 2089:    99.9707 percent of the time (13649 hits)
  - 2090:   100.0000 percent of the time (13653 hits)
  - 2091:   100.0000 percent of the time (13653 hits)
  - 2092:   100.0000 percent of the time (13653 hits)
  - 2093:   100.0000 percent of the time (13653 hits)
  - 2094:   100.0000 percent of the time (13653 hits)
  - 2095:   100.0000 percent of the time (13653 hits)
  - 2096:   100.0000 percent of the time (13653 hits)
  - 2097:   100.0000 percent of the time (13653 hits)
  - 2098:   100.0000 percent of the time (13653 hits)
  - 2099:   100.0000 percent of the time (13653 hits)
  - 2100:   100.0000 percent of the time (13653 hits)
  - 2101:   100.0000 percent of the time (13653 hits)
  - 2102:   100.0000 percent of the time (13653 hits)
  - 2103:   100.0000 percent of the time (13653 hits)
  - 2104:   100.0000 percent of the time (13653 hits)
  - 2105:   100.0000 percent of the time (13653 hits)
  - 2106:   100.0000 percent of the time (13653 hits)
  - 2107:   100.0000 percent of the time (13653 hits)
  - 2108:   100.0000 percent of the time (13653 hits)
  - 2109:   100.0000 percent of the time (13653 hits)
  - 2110:   100.0000 percent of the time (13653 hits)
  - 2111:    99.9780 percent of the time (13650 hits)
  - 2112:    12.7811 percent of the time (1745 hits)
  - 2113:    99.9927 percent of the time (13652 hits)
  - 2114:   100.0000 percent of the time (13653 hits)
  - 2115:   100.0000 percent of the time (13653 hits)
  - 2116:   100.0000 percent of the time (13653 hits)
  - 2117:   100.0000 percent of the time (13653 hits)
  - 2118:   100.0000 percent of the time (13653 hits)
  - 2119:   100.0000 percent of the time (13653 hits)
  - 2121:   100.0000 percent of the time (13653 hits)
  - 2122:   100.0000 percent of the time (13653 hits)
  - 2123:    61.4517 percent of the time (8390 hits)
  - 2124:     1.0108 percent of the time (138 hits)
  - 2125:    57.5185 percent of the time (7853 hits)
  - 2126:    92.8587 percent of the time (12678 hits)
  - 2127:    99.9780 percent of the time (13650 hits)
  - 2128:   100.0000 percent of the time (13653 hits)
  - 2129:    99.9927 percent of the time (13652 hits)
  - 2130:   100.0000 percent of the time (13653 hits)
  - 2131:   100.0000 percent of the time (13653 hits)
  - 2132:    99.9780 percent of the time (13650 hits)
  - 2133:   100.0000 percent of the time (13653 hits)
  - 2134:   100.0000 percent of the time (13653 hits)
  - 2135:    42.3716 percent of the time (5785 hits)
  - 2136:   100.0000 percent of the time (13653 hits)
  - 2137:   100.0000 percent of the time (13653 hits)
  - 2138:   100.0000 percent of the time (13653 hits)
  - 2139:   100.0000 percent of the time (13653 hits)
  - 2140:   100.0000 percent of the time (13653 hits)
  - 2141:    62.3160 percent of the time (8508 hits)
  - 2142:   100.0000 percent of the time (13653 hits)
  - 2143:    99.9927 percent of the time (13652 hits)
  - 2144:    99.9927 percent of the time (13652 hits)
  - 2145:    97.5903 percent of the time (13324 hits)
  - 2146:   100.0000 percent of the time (13653 hits)
  - 2147:   100.0000 percent of the time (13653 hits)
  - 2148:   100.0000 percent of the time (13653 hits)
  - 2149:   100.0000 percent of the time (13653 hits)
  - 2150:   100.0000 percent of the time (13653 hits)
  - 2151:   100.0000 percent of the time (13653 hits)
  - 2152:    30.7258 percent of the time (4195 hits)
  - 2153:   100.0000 percent of the time (13653 hits)
  - 2154:    99.9927 percent of the time (13652 hits)
  - 2155:   100.0000 percent of the time (13653 hits)
  - 2156:    94.7484 percent of the time (12936 hits)
  - 2157:   100.0000 percent of the time (13653 hits)
  - 2158:    18.6772 percent of the time (2550 hits)
  - 2159:   100.0000 percent of the time (13653 hits)
  - 2160:    99.4507 percent of the time (13578 hits)
  - 2161:    38.1308 percent of the time (5206 hits)
  - 2162:    99.9780 percent of the time (13650 hits)
  - 2163:    99.9707 percent of the time (13649 hits)
  - 2164:   100.0000 percent of the time (13653 hits)
  - 2165:    99.9927 percent of the time (13652 hits)
  - 2166:    99.9927 percent of the time (13652 hits)
  - 2167:    98.3593 percent of the time (13429 hits)
  - 2168:   100.0000 percent of the time (13653 hits)
  - 2169:   100.0000 percent of the time (13653 hits)
  - 2170:    95.0487 percent of the time (12977 hits)
  - 2171:   100.0000 percent of the time (13653 hits)
  - 2172:   100.0000 percent of the time (13653 hits)
  - 2173:   100.0000 percent of the time (13653 hits)
  - 2174:   100.0000 percent of the time (13653 hits)
  - 2175:    99.9927 percent of the time (13652 hits)
  - 2176:    93.5765 percent of the time (12776 hits)
  - 2177:    45.1549 percent of the time (6165 hits)
  - 2178:   100.0000 percent of the time (13653 hits)
  - 2179:   100.0000 percent of the time (13653 hits)
  - 2180:   100.0000 percent of the time (13653 hits)
  - 2181:   100.0000 percent of the time (13653 hits)
  - 2182:   100.0000 percent of the time (13653 hits)
  - 2183:   100.0000 percent of the time (13653 hits)
  - 2184:   100.0000 percent of the time (13653 hits)
  - 2185:   100.0000 percent of the time (13653 hits)
  - 2186:   100.0000 percent of the time (13653 hits)
  - 2187:   100.0000 percent of the time (13653 hits)
  - 2188:   100.0000 percent of the time (13653 hits)
  - 2189:   100.0000 percent of the time (13653 hits)
  - 2190:   100.0000 percent of the time (13653 hits)
  - 2191:   100.0000 percent of the time (13653 hits)
  - 2192:   100.0000 percent of the time (13653 hits)
  - 2193:   100.0000 percent of the time (13653 hits)
  - 2194:   100.0000 percent of the time (13653 hits)
  - 2195:   100.0000 percent of the time (13653 hits)
  - 2196:   100.0000 percent of the time (13653 hits)
  - 2197:   100.0000 percent of the time (13653 hits)
  - 2199:   100.0000 percent of the time (13653 hits)
  - 2200:   100.0000 percent of the time (13653 hits)

Neighbor count histogram:

  - 1 Neighbors:   0.0004 percent of the time (51 hits).
  - 2 Neighbors:  98.0269 percent of the time (13383607 hits).
  - 3 Neighbors:   1.9728 percent of the time (269342 hits).

Listing for all sets of conditions:

*** Data for 1. set of conditions ***

    27575291 of 30036600000 molecules passed this set of conditions (0.0918 percent).

*** Condition 1 ***

    30036600000 molecules total, 27575291 passed (0.0918 percent).
    30036600000 subconditions total, 27575291 passed (0.0918 percent).

    Frequency table for Neighborhood between O and H   

          | Dist.  |    1   
    Angle | (all)  |   0.092 
    ------|--------|--------
        1 |100.000 |  0.092 


<<< End of Condition Data <<<

